Timestamp,subtotal,transaction_count,rain,temperature,holiday,oil_price,workforce_type_1,workforce_type_2,workforce_type_3,workforce_type_4
17/05/2021 10:00,428.03,11,0,12.7,FALSE,69.62,1,2,3,0
17/05/2021 11:00,324.78,15,0,13.4,FALSE,69.62,1,2,3,1
17/05/2021 12:00,279.75,12,0,13.6,FALSE,69.62,1,2,3,1
17/05/2021 13:00,1630.59,29,0,14.1,FALSE,69.62,1,2,3,1
17/05/2021 14:00,1166.1,18,0,15.9,FALSE,69.62,1,2,3,1
17/05/2021 15:00,990.4,13,0,13.9,FALSE,69.62,1,2,3,1
17/05/2021 16:00,613.87,12,1.2,9.8,FALSE,69.62,1,2,3,1
17/05/2021 17:00,533.75,11,0,11.2,FALSE,69.62,1,2,3,0
17/05/2021 18:00,33.95,2,0.1,12,FALSE,69.62,1,2,3,0
18/05/2021 10:00,433.96,15,0,13.2,FALSE,69.01,1,2,3,0
18/05/2021 11:00,1626.59,28,0,13.5,FALSE,69.01,1,2,3,0
18/05/2021 12:00,1384.25,23,0,13.9,FALSE,69.01,1,2,3,0
18/05/2021 13:00,955.41,26,0.6,10.4,FALSE,69.01,1,2,3,0
18/05/2021 14:00,1784.94,25,0.4,12.6,FALSE,69.01,1,2,3,0
18/05/2021 15:00,355.75,11,0,13.1,FALSE,69.01,1,2,3,0
18/05/2021 16:00,621.53,7,0.2,12.5,FALSE,69.01,1,2,3,0
18/05/2021 17:00,1324.58,15,1.8,11.6,FALSE,69.01,1,2,3,0
18/05/2021 18:00,79.61,2,3.8,10.6,FALSE,69.01,1,2,3,0
19/05/2021 10:00,543.3,7,0,13,FALSE,66.88,1,2,3,0
19/05/2021 11:00,1747.09,20,0,14.6,FALSE,66.88,1,2,3,0
19/05/2021 12:00,1301.61,22,0,15.2,FALSE,66.88,1,2,3,0
19/05/2021 13:00,1862.23,20,0,14.5,FALSE,66.88,1,2,3,0
19/05/2021 14:00,763.98,14,0,16.3,FALSE,66.88,1,2,3,0
19/05/2021 15:00,1288.55,18,0,16.7,FALSE,66.88,1,2,3,0
19/05/2021 16:00,1142.35,20,0,15.1,FALSE,66.88,1,2,3,0
19/05/2021 17:00,906,22,0,15.7,FALSE,66.88,1,2,3,0
19/05/2021 18:00,219.78,4,0,15.1,FALSE,66.88,1,2,3,0
20/05/2021 10:00,512.9,7,0.4,11.1,FALSE,65.18,1,2,3,0
20/05/2021 11:00,609.17,15,0.2,11.9,FALSE,65.18,1,2,3,1
20/05/2021 12:00,1355.7,13,0,12.2,FALSE,65.18,1,2,3,1
20/05/2021 13:00,517.89,9,0.2,11.8,FALSE,65.18,1,2,3,1
20/05/2021 14:00,2168.47,21,0.1,13.3,FALSE,65.18,1,2,3,1
20/05/2021 15:00,574.12,19,0,12.9,FALSE,65.18,1,2,3,1
20/05/2021 16:00,1037.85,20,0,13.6,FALSE,65.18,1,2,3,1
20/05/2021 17:00,539.82,15,0,14.4,FALSE,65.18,1,2,3,0
20/05/2021 18:00,586.46,12,0.3,14,FALSE,65.18,1,2,3,0
21/05/2021 10:00,614.4,12,0.9,9.5,FALSE,66.72,1,2,3,0
21/05/2021 11:00,767.01,20,1.5,9.8,FALSE,66.72,1,2,3,1
21/05/2021 12:00,1112.54,21,0.6,9.9,FALSE,66.72,1,2,3,1
21/05/2021 13:00,1425.5,25,0.3,10.3,FALSE,66.72,1,2,3,1
21/05/2021 14:00,848.99,24,0.2,10.7,FALSE,66.72,1,2,3,1
21/05/2021 15:00,1383.77,17,0,11.4,FALSE,66.72,1,2,3,1
21/05/2021 16:00,1189.76,22,0,11.4,FALSE,66.72,1,2,3,1
21/05/2021 17:00,1063.75,22,0,11.2,FALSE,66.72,1,2,3,0
21/05/2021 18:00,179.08,2,0,11.2,FALSE,66.72,1,2,3,0
22/05/2021 10:00,1381.67,19,0,9.8,FALSE,67.655,1,3,4,0
22/05/2021 11:00,1826.13,31,0,11.1,FALSE,67.655,1,3,4,1
22/05/2021 12:00,2724.3,31,0,10.8,FALSE,67.655,1,3,4,1
22/05/2021 13:00,1713.33,45,0,11,FALSE,67.655,1,3,4,1
22/05/2021 14:00,2933.85,50,0,13.4,FALSE,67.655,1,3,4,1
22/05/2021 15:00,2602.41,32,0,11.2,FALSE,67.655,1,3,4,1
22/05/2021 16:00,1455.08,34,0,13.4,FALSE,67.655,1,3,4,1
22/05/2021 17:00,2009.96,23,0,10.9,FALSE,67.655,1,3,4,0
22/05/2021 18:00,246.45,4,0,10.9,FALSE,67.655,1,3,4,0
23/05/2021 10:00,787.72,13,1.4,7.2,FALSE,67.655,1,2,3,0
23/05/2021 11:00,307.35,7,1.6,7.1,FALSE,67.655,1,2,3,1
23/05/2021 12:00,889.82,14,0,9.6,FALSE,67.655,1,2,3,1
23/05/2021 13:00,802.77,12,0,11.3,FALSE,67.655,1,2,3,1
23/05/2021 14:00,1740.29,30,0,12.3,FALSE,67.655,1,2,3,1
23/05/2021 15:00,2279.19,25,0,12.8,FALSE,67.655,1,2,3,1
23/05/2021 16:00,1464.38,21,0,13.3,FALSE,67.655,1,2,3,1
23/05/2021 17:00,80.25,15,0,9.1,FALSE,67.655,1,2,3,0
23/05/2021 18:00,124.66,2,1.5,7,FALSE,67.655,1,2,3,0
24/05/2021 10:00,726.21,11,0,11.6,FALSE,68.59,1,2,3,0
24/05/2021 11:00,2225.52,28,0,12.4,FALSE,68.59,1,2,3,1
24/05/2021 12:00,1142.79,18,0,10.3,FALSE,68.59,1,2,3,1
24/05/2021 13:00,1308.2,20,0,12.7,FALSE,68.59,1,2,3,1
24/05/2021 14:00,1080.97,22,0,15,FALSE,68.59,1,2,3,1
24/05/2021 15:00,1156.05,17,0,15.7,FALSE,68.59,1,2,3,1
24/05/2021 16:00,935.63,21,0,14.8,FALSE,68.59,1,2,3,1
24/05/2021 17:00,670.75,9,0,14.2,FALSE,68.59,1,2,3,0
24/05/2021 18:00,53.1,1,0,12.9,FALSE,68.59,1,2,3,0
25/05/2021 10:00,428.6,10,0,12.7,FALSE,68.8,1,2,3,0
25/05/2021 11:00,664.1,23,0,14.5,FALSE,68.8,1,2,3,0
25/05/2021 12:00,1159.65,23,0,14.1,FALSE,68.8,1,2,3,0
25/05/2021 13:00,1700.38,22,0,15.4,FALSE,68.8,1,2,3,0
25/05/2021 14:00,1165.1,20,2.2,12.9,FALSE,68.8,1,2,3,0
25/05/2021 15:00,1197.9,15,0,14.7,FALSE,68.8,1,2,3,0
25/05/2021 16:00,763.31,9,0.2,12.7,FALSE,68.8,1,2,3,0
25/05/2021 17:00,593.84,15,0,13.6,FALSE,68.8,1,2,3,0
25/05/2021 18:00,20,1,0.3,11.7,FALSE,68.8,1,2,3,0
26/05/2021 10:00,1078.52,9,0,13.4,FALSE,68.93,1,2,3,0
26/05/2021 11:00,597.5,11,0,14.8,FALSE,68.93,1,2,3,0
26/05/2021 12:00,1363.74,22,0,15.4,FALSE,68.93,1,2,3,0
26/05/2021 13:00,1398.61,28,0,15.5,FALSE,68.93,1,2,3,0
26/05/2021 14:00,1356.49,17,0,14.8,FALSE,68.93,1,2,3,0
26/05/2021 15:00,664.3,10,0,15.1,FALSE,68.93,1,2,3,0
26/05/2021 16:00,1107.8,18,0,14.9,FALSE,68.93,1,2,3,0
26/05/2021 17:00,1365.05,24,0,15.2,FALSE,68.93,1,2,3,0
26/05/2021 18:00,145,2,0,15.2,FALSE,68.93,1,2,3,0
27/05/2021 10:00,455.9,10,0,17,FALSE,69.43,1,2,3,0
27/05/2021 11:00,755.03,14,0,17.3,FALSE,69.43,1,2,3,1
27/05/2021 12:00,1502.47,21,0,17.4,FALSE,69.43,1,2,3,1
27/05/2021 13:00,1278.96,28,0,17.3,FALSE,69.43,1,2,3,1
27/05/2021 14:00,1621.75,24,0,16.1,FALSE,69.43,1,2,3,1
27/05/2021 15:00,869.59,14,0,14.4,FALSE,69.43,1,2,3,1
27/05/2021 16:00,732.29,17,0.5,13.4,FALSE,69.43,1,2,3,1
27/05/2021 17:00,1361.25,25,0.4,12.9,FALSE,69.43,1,2,3,0
27/05/2021 18:00,245.6,2,0.1,12.9,FALSE,69.43,1,2,3,0
28/05/2021 10:00,600.09,9,0.2,13.4,FALSE,69.36,1,2,3,0
28/05/2021 11:00,446.26,13,0.1,13.1,FALSE,69.36,1,2,3,1
28/05/2021 12:00,1189.41,24,0.3,13.4,FALSE,69.36,1,2,3,1
28/05/2021 13:00,1519.4,26,0,14,FALSE,69.36,1,2,3,1
28/05/2021 14:00,1458.05,22,0.1,14.1,FALSE,69.36,1,2,3,1
28/05/2021 15:00,743.5,26,0,13.6,FALSE,69.36,1,2,3,1
28/05/2021 16:00,1177.7,21,0,13.6,FALSE,69.36,1,2,3,1
28/05/2021 17:00,1260.75,22,0,13.1,FALSE,69.36,1,2,3,0
28/05/2021 18:00,243.85,2,0,12.6,FALSE,69.81,1,2,3,0
29/05/2021 10:00,1022.3,16,0,15.9,FALSE,69.81,1,2,3,0
29/05/2021 11:00,2123.72,27,0,16.1,FALSE,69.81,1,2,3,1
29/05/2021 12:00,2004.95,39,0,16.9,FALSE,69.81,1,2,3,1
29/05/2021 13:00,2411.95,31,0,16.7,FALSE,69.81,1,2,3,1
29/05/2021 14:00,1742.97,23,0,16.1,FALSE,69.81,1,2,3,1
29/05/2021 15:00,2238.05,31,0,16.8,FALSE,69.81,1,2,3,1
29/05/2021 16:00,886.22,28,0,16.3,FALSE,69.81,1,2,3,1
29/05/2021 17:00,1069.8,16,0,16.5,FALSE,69.81,1,2,3,0
29/05/2021 18:00,172.56,2,0,15.8,FALSE,69.81,1,2,3,0
30/05/2021 10:00,725.99,12,0,18.2,FALSE,69.81,1,2,3,0
30/05/2021 11:00,1148.11,19,0,19.8,FALSE,69.81,1,2,3,1
30/05/2021 12:00,1097.69,17,0,20,FALSE,69.81,1,2,3,1
30/05/2021 13:00,486.25,7,0,19.4,FALSE,69.81,1,2,3,1
30/05/2021 14:00,468.67,11,0,21.2,FALSE,69.81,1,2,3,1
30/05/2021 15:00,1092.17,19,0,22.1,FALSE,69.81,1,2,3,1
30/05/2021 16:00,1271.8,14,0,21.5,FALSE,69.81,1,2,3,1
30/05/2021 17:00,542.75,9,0,19.9,FALSE,69.81,1,2,3,0
30/05/2021 18:00,136,1,0,19,FALSE,69.81,1,2,3,0
31/05/2021 10:00,140.9,4,0,18.5,FALSE,69.81,1,2,3,0
31/05/2021 11:00,1233.6,17,0,18.2,FALSE,69.81,1,2,3,1
31/05/2021 12:00,1488.77,18,0,20.3,FALSE,69.81,1,2,3,1
31/05/2021 13:00,1014.31,22,0,20.6,FALSE,69.81,1,2,3,1
31/05/2021 14:00,1513.2,22,0,19.5,FALSE,69.81,1,2,3,1
31/05/2021 15:00,510.9,13,0,20.3,FALSE,69.81,1,2,3,1
31/05/2021 16:00,303.9,7,0,20.1,FALSE,69.81,1,2,3,1
31/05/2021 17:00,378.86,14,0,18,FALSE,69.81,1,2,3,0
31/05/2021 18:00,64.79,1,0,17.7,FALSE,69.81,1,2,3,0
01/06/2021 10:00,1140.68,18,0,18.2,FALSE,70.03,1,2,3,0
01/06/2021 11:00,788.87,19,0,19.3,FALSE,70.03,1,2,3,0
01/06/2021 12:00,1960.79,26,0,19.5,FALSE,70.03,1,2,3,0
01/06/2021 13:00,779.49,20,0,18.5,FALSE,70.03,1,2,3,0
01/06/2021 14:00,129.88,3,0,19.1,FALSE,70.03,1,2,3,0
01/06/2021 15:00,871.96,19,0,20.9,FALSE,70.03,1,2,3,0
01/06/2021 16:00,858.25,22,0,20,FALSE,70.03,1,2,3,0
01/06/2021 17:00,2260.63,32,0,20.3,FALSE,70.03,1,2,3,0
01/06/2021 18:00,23.35,1,0,19.8,FALSE,70.03,1,2,3,0
02/06/2021 10:00,751.37,15,0,17.2,FALSE,70.6,1,3,4,0
02/06/2021 11:00,1911.58,39,0,16.8,FALSE,70.6,1,3,4,0
02/06/2021 12:00,2032.8,45,0,15.7,FALSE,70.6,1,3,4,0
02/06/2021 13:00,2029.19,37,0,16.9,FALSE,70.6,1,3,4,0
02/06/2021 14:00,1290.49,33,0,17.5,FALSE,70.6,1,3,4,0
02/06/2021 15:00,1208.69,28,0,17.9,FALSE,70.6,1,3,4,0
02/06/2021 16:00,899.92,21,0,18.4,FALSE,70.6,1,3,4,0
02/06/2021 17:00,1711.4,28,0,18.7,FALSE,70.6,1,3,4,0
02/06/2021 18:00,281.98,7,0,17.7,FALSE,70.6,1,3,4,0
03/06/2021 10:00,771.93,14,0,18.4,FALSE,70.71,1,3,4,0
03/06/2021 11:00,1331.64,22,0,17.9,FALSE,70.71,1,3,4,1
03/06/2021 12:00,1811.77,31,0,19.2,FALSE,70.71,1,3,4,1
03/06/2021 13:00,2277.83,35,0,19.3,FALSE,70.71,1,3,4,1
03/06/2021 14:00,1722.47,39,0,18.9,FALSE,70.71,1,3,4,1
03/06/2021 15:00,1781.59,36,0,18.6,FALSE,70.71,1,3,4,1
03/06/2021 16:00,1040.05,21,0,17.5,FALSE,70.71,1,3,4,1
03/06/2021 17:00,1430.36,33,0,17,FALSE,70.71,1,3,4,0
03/06/2021 18:00,1114.31,20,0,15.6,FALSE,70.71,1,3,4,0
04/06/2021 10:00,1273.18,18,0,16.1,FALSE,71.3,1,3,4,0
04/06/2021 11:00,1991.03,37,0,16.9,FALSE,71.3,1,3,4,1
04/06/2021 12:00,2480.46,44,0,17.9,FALSE,71.3,1,3,4,1
04/06/2021 13:00,1810.79,32,0,18.9,FALSE,71.3,1,3,4,1
04/06/2021 14:00,2023.26,33,0,19.6,FALSE,71.3,1,3,4,1
04/06/2021 15:00,2134.95,36,0,19.9,FALSE,71.3,1,3,4,1
04/06/2021 16:00,1849.68,41,0,18.4,FALSE,71.3,1,3,4,1
04/06/2021 17:00,1709.46,24,0,17.7,FALSE,71.3,1,3,4,0
04/06/2021 18:00,875.86,18,0,16.6,FALSE,71.3,1,3,4,0
05/06/2021 10:00,643.12,11,0,17.6,FALSE,71.095,1,3,4,0
05/06/2021 11:00,1501.06,33,0,18.1,FALSE,71.095,1,3,4,1
05/06/2021 12:00,1078.48,17,0,17.6,FALSE,71.095,1,3,4,1
05/06/2021 13:00,2528.66,36,0,16.5,FALSE,71.095,1,3,4,1
05/06/2021 14:00,2454.6,41,0,14.9,FALSE,71.095,1,3,4,1
05/06/2021 15:00,1985.5,39,0,14.8,FALSE,71.095,1,3,4,1
05/06/2021 16:00,5591.66,42,0.1,14.4,FALSE,71.095,1,3,4,1
05/06/2021 17:00,1842.02,37,0,15.8,FALSE,71.095,1,3,4,0
05/06/2021 18:00,417.04,10,0,15.7,FALSE,71.095,1,3,4,0
06/06/2021 10:00,599.57,9,0,16.1,FALSE,71.095,1,2,3,0
06/06/2021 11:00,1799.79,31,0,16.4,FALSE,71.095,1,2,3,1
06/06/2021 12:00,1449.08,31,0,17,FALSE,71.095,1,2,3,1
06/06/2021 13:00,1765.45,32,0,16.2,FALSE,71.095,1,2,3,1
06/06/2021 14:00,1391.35,20,0,15.8,FALSE,71.095,1,2,3,1
06/06/2021 15:00,1320.01,19,0,15.2,FALSE,71.095,1,2,3,1
06/06/2021 16:00,1630.29,27,0,15.2,FALSE,71.095,1,2,3,1
06/06/2021 17:00,379.44,8,0,14.8,FALSE,71.095,1,2,3,0
06/06/2021 18:00,183.19,4,0,15.2,FALSE,71.095,1,2,3,0
07/06/2021 10:00,288,1,0,15.3,TRUE,70.89,1,2,3,0
07/06/2021 11:00,922.61,20,0,16.6,TRUE,70.89,1,2,3,1
07/06/2021 12:00,1738.14,30,0,18.6,TRUE,70.89,1,2,3,1
07/06/2021 13:00,1659.42,31,0,18.8,TRUE,70.89,1,2,3,1
07/06/2021 14:00,1140.38,24,0,19.6,TRUE,70.89,1,2,3,1
07/06/2021 15:00,1091.14,20,0,19.9,TRUE,70.89,1,2,3,1
07/06/2021 16:00,1358.92,30,0,19.3,TRUE,70.89,1,2,3,1
07/06/2021 17:00,1488.67,19,0,18.4,TRUE,70.89,1,2,3,0
07/06/2021 18:00,1240.32,5,0,17.6,TRUE,70.89,1,2,3,0
08/06/2021 10:00,193.96,6,0,18.6,FALSE,71.39,1,2,3,0
08/06/2021 11:00,2784.47,35,0,18.1,FALSE,71.39,1,2,3,0
08/06/2021 12:00,1510.14,20,0,19.5,FALSE,71.39,1,2,3,0
08/06/2021 13:00,2230.54,32,0,17.7,FALSE,71.39,1,2,3,0
08/06/2021 14:00,1005.72,26,0,18.8,FALSE,71.39,1,2,3,0
08/06/2021 15:00,1522.63,28,0,17.9,FALSE,71.39,1,2,3,0
08/06/2021 16:00,666.01,20,0,17.7,FALSE,71.39,1,2,3,0
08/06/2021 17:00,1082.3,15,0,18,FALSE,71.39,1,2,3,0
08/06/2021 18:00,508.47,8,0,18,FALSE,71.39,1,2,3,0
09/06/2021 10:00,290.57,11,0,18.7,FALSE,71.31,1,2,3,0
09/06/2021 11:00,1199.04,25,0,18.9,FALSE,71.31,1,2,3,0
09/06/2021 12:00,1592.07,25,0,20.8,FALSE,71.31,1,2,3,0
09/06/2021 13:00,1650.45,32,0,21.8,FALSE,71.31,1,2,3,0
09/06/2021 14:00,627.38,21,0,20.1,FALSE,71.31,1,2,3,0
09/06/2021 15:00,1458.99,27,0,22.4,FALSE,71.31,1,2,3,0
09/06/2021 16:00,1523.13,19,0,22,FALSE,71.31,1,2,3,0
09/06/2021 17:00,1030.02,15,0,20.4,FALSE,71.31,1,2,3,0
09/06/2021 18:00,444.65,12,0,21.4,FALSE,71.31,1,2,3,0
10/06/2021 10:00,432.6,9,0,19.5,FALSE,71.65,1,2,3,0
10/06/2021 11:00,2651.57,23,0,20.2,FALSE,71.65,1,2,3,1
10/06/2021 12:00,2226.32,33,0,20.8,FALSE,71.65,1,2,3,1
10/06/2021 13:00,1881.08,25,0,20.5,FALSE,71.65,1,2,3,1
10/06/2021 14:00,2036.38,40,0,22,FALSE,71.65,1,2,3,1
10/06/2021 15:00,771.87,20,0,21.5,FALSE,71.65,1,2,3,1
10/06/2021 16:00,619.55,21,0,22.2,FALSE,71.65,1,2,3,1
10/06/2021 17:00,1295.53,27,0,21.3,FALSE,71.65,1,2,3,0
10/06/2021 18:00,602.19,12,0,20.2,FALSE,71.65,1,2,3,0
11/06/2021 10:00,639.89,12,0,17.4,FALSE,72.05,1,3,4,0
11/06/2021 11:00,1207.87,22,0,17.2,FALSE,72.05,1,3,4,1
11/06/2021 12:00,2549.71,36,0,17.8,FALSE,72.05,1,3,4,1
11/06/2021 13:00,984.23,29,0,17.8,FALSE,72.05,1,3,4,1
11/06/2021 14:00,2441.23,49,0,18.2,FALSE,72.05,1,3,4,1
11/06/2021 15:00,1819.04,44,0,18.1,FALSE,72.05,1,3,4,1
11/06/2021 16:00,1217.04,20,0,17.6,FALSE,72.05,1,3,4,1
11/06/2021 17:00,1418.58,26,0,18.1,FALSE,72.05,1,3,4,0
11/06/2021 18:00,1248.9,24,0,18.6,FALSE,72.05,1,3,4,0
12/06/2021 10:00,638.28,11,0,15.2,FALSE,72.16,1,3,4,0
12/06/2021 11:00,1629.35,29,0,16.1,FALSE,72.16,1,3,4,1
12/06/2021 12:00,2469.1,38,0,16.9,FALSE,72.16,1,3,4,1
12/06/2021 13:00,1462.73,35,0,18,FALSE,72.16,1,3,4,1
12/06/2021 14:00,1620.44,35,0,18.8,FALSE,72.16,1,3,4,1
12/06/2021 15:00,2579.97,47,0,19.7,FALSE,72.16,1,3,4,1
12/06/2021 16:00,2117.37,33,0,19.3,FALSE,72.16,1,3,4,1
12/06/2021 17:00,2405.99,30,0,19.7,FALSE,72.16,1,3,4,0
12/06/2021 18:00,180.37,4,0,19.5,FALSE,72.16,1,3,4,0
13/06/2021 10:00,535.38,12,0,21.5,FALSE,72.16,1,2,3,0
13/06/2021 11:00,840.47,11,0,22,FALSE,72.16,1,2,3,1
13/06/2021 12:00,889.39,16,0,22.4,FALSE,72.16,1,2,3,1
13/06/2021 13:00,1493.16,31,0,22.9,FALSE,72.16,1,2,3,1
13/06/2021 14:00,1624.56,32,0,23,FALSE,72.16,1,2,3,1
13/06/2021 15:00,1370.34,22,0,23.8,FALSE,72.16,1,2,3,1
13/06/2021 16:00,1104.14,23,0,24.4,FALSE,72.16,1,2,3,1
13/06/2021 17:00,754.07,20,0,23.9,FALSE,72.16,1,2,3,0
13/06/2021 18:00,158.24,2,0,23,FALSE,72.16,1,2,3,0
14/06/2021 10:00,474.46,14,0,15.8,FALSE,72.27,1,2,3,0
14/06/2021 11:00,771.56,13,0,15.6,FALSE,72.27,1,2,3,1
14/06/2021 12:00,1440.38,31,0,15.8,FALSE,72.27,1,2,3,1
14/06/2021 13:00,2781.27,36,0,15.7,FALSE,72.27,1,2,3,1
14/06/2021 14:00,1217.25,28,0,17.1,FALSE,72.27,1,2,3,1
14/06/2021 15:00,947.15,25,0,17.9,FALSE,72.27,1,2,3,1
14/06/2021 16:00,1906.34,25,0,16.7,FALSE,72.27,1,2,3,1
14/06/2021 17:00,909.76,20,0,17,FALSE,72.27,1,2,3,0
14/06/2021 18:00,337.83,5,0,16.5,FALSE,72.27,1,2,3,0
15/06/2021 10:00,388.9,9,0,18.8,FALSE,73.38,1,2,3,0
15/06/2021 11:00,965.41,26,0,20.3,FALSE,73.38,1,2,3,0
15/06/2021 12:00,1228.42,30,0,19.9,FALSE,73.38,1,2,3,0
15/06/2021 13:00,1518.82,30,0,22.1,FALSE,73.38,1,2,3,0
15/06/2021 14:00,1410.38,22,0,22.3,FALSE,73.38,1,2,3,0
15/06/2021 15:00,1053.14,21,0,23.3,FALSE,73.38,1,2,3,0
15/06/2021 16:00,1061.41,20,0,22.4,FALSE,73.38,1,2,3,0
15/06/2021 17:00,778.91,17,0,20.9,FALSE,73.38,1,2,3,0
15/06/2021 18:00,272.76,8,0,19.5,FALSE,73.38,1,2,3,0
16/06/2021 10:00,359.25,7,0,14.1,FALSE,73.88,1,2,3,0
16/06/2021 11:00,1298.21,20,0,15.1,FALSE,73.88,1,2,3,0
16/06/2021 12:00,1526.13,30,0,16.6,FALSE,73.88,1,2,3,0
16/06/2021 13:00,1475.24,36,0,16.7,FALSE,73.88,1,2,3,0
16/06/2021 14:00,1501.41,25,0,17.1,FALSE,73.88,1,2,3,0
16/06/2021 15:00,1814.27,26,0,17.5,FALSE,73.88,1,2,3,0
16/06/2021 16:00,1408.65,30,0,18.9,FALSE,73.88,1,2,3,0
16/06/2021 17:00,926.9,23,0,18.2,FALSE,73.88,1,2,3,0
16/06/2021 18:00,495.03,4,0,18.2,FALSE,73.88,1,2,3,0
17/06/2021 10:00,891.14,10,0,15.5,FALSE,72.92,1,2,3,0
17/06/2021 11:00,2069.35,25,0,17.4,FALSE,72.92,1,2,3,1
17/06/2021 12:00,1533.98,29,0,17.1,FALSE,72.92,1,2,3,1
17/06/2021 13:00,948.58,26,0,18.1,FALSE,72.92,1,2,3,1
17/06/2021 14:00,2238.22,31,0,17.7,FALSE,72.92,1,2,3,1
17/06/2021 15:00,1934.71,31,0,18.7,FALSE,72.92,1,2,3,1
17/06/2021 16:00,1426.09,19,0,16.8,FALSE,72.92,1,2,3,1
17/06/2021 17:00,762.61,18,0,17.9,FALSE,72.92,1,2,3,0
17/06/2021 18:00,1167.97,15,0,16.1,FALSE,72.92,1,2,3,0
18/06/2021 10:00,599,15,0,13.9,FALSE,73.1,1,3,4,0
18/06/2021 11:00,1370.51,31,0,14.1,FALSE,73.1,1,3,4,1
18/06/2021 12:00,2514.47,46,0,14.4,FALSE,73.1,1,3,4,1
18/06/2021 13:00,2007.24,40,0,14.8,FALSE,73.1,1,3,4,1
18/06/2021 14:00,1124.76,22,0,14.5,FALSE,73.1,1,3,4,1
18/06/2021 15:00,1132.15,23,0,15.8,FALSE,73.1,1,3,4,1
18/06/2021 16:00,1826,37,0,16.3,FALSE,73.1,1,3,4,1
18/06/2021 17:00,2072.18,34,0,15.5,FALSE,73.1,1,3,4,0
18/06/2021 18:00,1350.3,12,0,15,FALSE,73.1,1,3,4,0
19/06/2021 10:00,1227.65,20,0,15.3,FALSE,73.795,1,3,4,0
19/06/2021 11:00,1226.3,19,0,16.1,FALSE,73.795,1,3,4,1
19/06/2021 12:00,1629.76,28,0,15.6,FALSE,73.795,1,3,4,1
19/06/2021 13:00,1764.08,32,0,15.5,FALSE,73.795,1,3,4,1
19/06/2021 14:00,2623.31,42,0,16.5,FALSE,73.795,1,3,4,1
19/06/2021 15:00,2458.46,37,0,17.5,FALSE,73.795,1,3,4,1
19/06/2021 16:00,2361.79,33,0,17,FALSE,73.795,1,3,4,1
19/06/2021 17:00,1219.6,26,0,16.1,FALSE,73.795,1,3,4,0
19/06/2021 18:00,562.97,10,0,15,FALSE,73.795,1,3,4,0
20/06/2021 10:00,602.83,11,0,16.1,FALSE,73.795,1,2,3,0
20/06/2021 11:00,931.28,21,0,16.3,FALSE,73.795,1,2,3,1
20/06/2021 12:00,1950.18,31,0,16.6,FALSE,73.795,1,2,3,1
20/06/2021 13:00,1643.78,23,0,16.7,FALSE,73.795,1,2,3,1
20/06/2021 14:00,1206.7,36,0,16.4,FALSE,73.795,1,2,3,1
20/06/2021 15:00,2582.44,41,0,16.7,FALSE,73.795,1,2,3,1
20/06/2021 16:00,2022.39,26,0,16.4,FALSE,73.795,1,2,3,1
20/06/2021 17:00,1840.72,27,0,17.1,FALSE,73.795,1,2,3,0
20/06/2021 18:00,429.96,9,0,16.7,FALSE,73.795,1,2,3,0
21/06/2021 10:00,324.9,2,0,15.3,FALSE,74.49,1,2,3,0
21/06/2021 11:00,530.85,14,0,16.4,FALSE,74.49,1,2,3,1
21/06/2021 12:00,-38.89,10,0,17.5,FALSE,74.49,1,2,3,1
21/06/2021 13:00,1545.86,18,0,17.7,FALSE,74.49,1,2,3,1
21/06/2021 14:00,736.89,15,0,17.8,FALSE,74.49,1,2,3,1
21/06/2021 15:00,553.89,17,0,17.9,FALSE,74.49,1,2,3,1
21/06/2021 16:00,926.11,11,0,16.8,FALSE,74.49,1,2,3,1
21/06/2021 17:00,736.75,15,0,16.7,FALSE,74.49,1,2,3,0
21/06/2021 18:00,235.5,4,0,15.8,FALSE,74.49,1,2,3,0
22/06/2021 10:00,259.75,6,0,15.2,FALSE,74.92,1,2,3,0
22/06/2021 11:00,1196.9,19,0,16,FALSE,74.92,1,2,3,0
22/06/2021 12:00,903.57,22,0,17.3,FALSE,74.92,1,2,3,0
22/06/2021 13:00,1600.07,28,0,17.6,FALSE,74.92,1,2,3,0
22/06/2021 14:00,535.59,15,0,18,FALSE,74.92,1,2,3,0
22/06/2021 15:00,471.44,14,0,17.3,FALSE,74.92,1,2,3,0
22/06/2021 16:00,1538.07,20,0,17.3,FALSE,74.92,1,2,3,0
22/06/2021 17:00,2214.26,25,0,17.1,FALSE,74.92,1,2,3,0
22/06/2021 18:00,84.95,2,0,15.4,FALSE,74.92,1,2,3,0
23/06/2021 10:00,474.32,7,0,13.4,FALSE,75.22,1,2,3,0
23/06/2021 11:00,749.3,15,0.2,14,FALSE,75.22,1,2,3,0
23/06/2021 12:00,1298.28,16,0,15.1,FALSE,75.22,1,2,3,0
23/06/2021 13:00,944.09,16,1,15.4,FALSE,75.22,1,2,3,0
23/06/2021 14:00,1117.59,13,0,16.4,FALSE,75.22,1,2,3,0
23/06/2021 15:00,722.84,18,0,17,FALSE,75.22,1,2,3,0
23/06/2021 16:00,978.07,18,0,17.8,FALSE,75.22,1,2,3,0
23/06/2021 17:00,1602.76,21,0,18.5,FALSE,75.22,1,2,3,0
23/06/2021 18:00,566.11,12,0,19.1,FALSE,75.22,1,2,3,0
24/06/2021 10:00,602.67,9,0,17.7,FALSE,75.95,1,2,3,0
